id,l0,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,l33,l34,l35,l36,l37,l38,l39,l40,l41,l42,l43,l44,l45,l46,l47,l48,l49,l50,l51,l52,l53,l54,l55,l56,l57,l58,l59,l60,l61,l62,l63,l64,l65,l66,l67,l68,l69,l70,l71,l72,l73,l74,l75,l76,l77,l78,l79,l80,l81,l82,l83,l84,l85,l86,l87,l88,l89,l90,l91,l92,l93,l94,l95,l96,l97,l98,l99
36,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
37,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
38,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
39,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
40,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
41,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
44,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
48,0.47334,0.2881,-0.40206,-0.76942,0.50565,0.56655,0.15756,0.28222,-0.63076,0.176,0.32775,-1.1168,-0.46991,0.30095,0.037048,-0.057008,0.32436,-0.25593,-0.27172,0.27638,-0.025975,0.12645,0.093934,-0.593,-0.13148,-0.45745,0.44102,-0.27009,-0.19194,0.0043266,-0.65802,0.37738,0.19802,0.051045,-0.48718,0.27127,-0.44155,0.54373,-0.34232,0.78077,-0.030206,-0.44006,-0.19625,-0.36921,0.50303,0.16673,1.0371,0.0089907,1.1382,-0.21238,0.062014,-0.45366,-0.28365,-0.018724,-0.068337,-1.7341,-1.141,-0.56116,-0.30078,-0.46548,0.13608,-0.10011,-0.63951,-0.05397,0.012407,-0.090723,-0.028167,0.83501,-0.5596,0.030714,-0.71993,0.10189,0.2199,-0.61685,0.18932,-0.83881,1.2776,-0.34879,-0.59773,-0.15062,0.35694,-0.027239,-0.015396,0.75015,-0.65654,-0.11915,-0.29017,0.2811,0.20546,0.8405,-0.45335,-0.58894,0.10209,1.4372,-0.39642,0.050214,0.57303,0.74257,0.65308,-0.56826
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,-0.28641,0.8405,1.1178,0.18766,0.073111,-0.24262,0.12002,0.9052,-0.77801,-0.85173,-0.4676,-0.020806,-0.19993,0.73181,0.25986,-0.38553,0.36914,-0.70339,-0.70289,-0.59126,0.58044,0.39457,1.4489,0.17582,0.33718,0.30619,0.47317,0.2699,0.29119,-0.17729,-0.58554,0.12379,-0.22943,-0.088735,0.47247,-0.17861,-0.081529,0.41009,-1.0792,0.31882,-1.5519,0.25621,0.43619,-0.48647,0.50116,0.3456,0.79383,0.020778,-0.48613,-0.82683,-0.85401,1.0429,-0.66215,0.67788,-0.11185,-2.1778,-1.5177,-0.54,1.0323,-0.2494,-0.42215,-0.28502,-0.37774,-1.1053,0.73347,0.24465,-0.67563,0.48788,1.0323,-0.028716,0.58581,-0.16032,-0.62553,-0.6108,0.6954,-0.42022,-0.42488,0.33806,-0.77803,0.32911,0.63078,0.35315,0.045762,0.091798,-0.85967,0.022895,-0.78167,-0.31493,-0.41158,0.053256,0.1855,-0.019433,0.64313,-0.22149,-0.37251,0.58641,-0.80282,-0.22708,0.29665,0.20128
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,-0.10046,-0.44136,0.66512,0.27777,-0.59921,0.29228,0.1871,1.2412,-0.70815,-0.12694,-0.73136,0.29442,-0.019366,0.79653,0.48154,-0.10811,0.75,-0.80144,-0.056015,-1.4002,0.29648,-0.33266,0.34012,-0.095463,0.067875,-0.29038,0.47634,-0.29447,-0.50819,0.18913,-0.37323,-0.30559,-0.20588,0.31235,-0.16004,0.034443,0.49936,0.10158,-0.97805,0.15236,-0.55872,0.35952,0.28605,-0.52437,-0.10576,-0.029273,0.44396,0.13645,-0.30165,-0.098126,-0.41373,-0.43431,-0.40466,0.03665,-0.16326,-0.59005,-1.432,-0.96362,0.12723,-0.3942,-1.1053,-0.39971,-1.1285,-0.49324,-0.55976,0.04054,-0.38408,0.59235,-0.22186,0.47787,0.036371,-0.57814,-0.094905,-1.292,-0.0079244,-0.19815,0.81535,0.31153,-0.54779,0.055359,-0.047284,0.18123,0.47278,-0.33168,-0.14021,0.56547,-0.028371,0.24647,-0.31608,0.14514,0.51562,-0.4611,-0.13979,0.35418,-0.058125,0.6647,-0.38143,0.084048,0.42608,0.4004
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
64,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
65,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,-0.95967,0.30795,0.90052,1.0364,0.0034906,-0.80758,-1.139,0.81109,-0.67857,0.52609,-0.072252,-0.75613,0.52847,1.0927,-0.51895,-0.21335,0.18184,0.40038,-0.6547,0.34626,0.92248,-0.25001,1.1779,0.61006,0.029763,0.4378,0.53647,0.68827,0.14582,-0.27446,-0.50289,1.0366,-0.29851,-0.32927,0.24944,-0.33779,0.0083236,-0.21373,-0.45898,-0.23441,-1.2958,0.74799,0.78192,-0.75644,0.84375,-0.51725,1.0952,0.51768,0.27906,-0.033519,-0.1573,0.7396,0.39775,1.132,-0.69279,-2.0093,-1.1731,-0.14204,1.5658,-0.097956,-0.071165,-0.18906,0.037441,0.48037,0.29248,0.9216,0.33285,0.30963,1.1272,0.19965,0.47058,0.019022,-0.27432,-0.49782,-0.29441,0.28578,-0.54893,-0.18968,-1.3139,0.010304,0.58306,-0.19652,0.099424,-0.27646,-0.50329,0.12081,-1.1012,-0.23784,-0.3516,0.36723,0.25884,-0.19463,-0.27582,-0.70492,-0.69454,0.70624,0.2283,0.081052,0.1351,0.14388
76,-0.74054,-0.14135,0.015732,0.3498,-0.19649,0.2241,-0.10541,0.70067,-1.2264,-0.25205,-0.12749,-0.72907,-0.39408,0.45909,0.047669,-0.50169,0.63097,0.59221,0.16649,0.44418,0.22041,0.57406,1.7102,-0.037431,0.12276,0.17634,0.26973,-0.85198,0.18998,-0.3855,-0.059411,0.12224,0.28148,0.43711,-0.36704,-0.086439,-0.54798,0.1522,-0.37448,-0.64616,-0.8131,-0.2077,0.56251,-0.28379,0.54176,0.17613,0.68826,-0.25202,0.51917,-0.0051474,-0.30028,0.655,0.76019,0.24003,-0.83279,-0.30104,-0.65995,-0.066202,-0.20526,0.27847,-0.88282,-0.56691,0.35391,-0.96263,-0.93528,0.35158,-0.65608,0.53672,0.38294,-0.62903,-0.42785,0.0038708,-0.34302,-0.065422,1.1457,-0.15007,0.27869,-0.0077938,-0.32559,0.47056,-0.084761,0.11156,0.52329,0.063179,0.32158,-0.60699,0.37644,0.59782,0.24458,-0.61146,-0.14782,0.018298,0.04644,0.013136,-0.31127,0.42124,0.069178,-0.07757,0.31292,-0.60648
77,0.37869,0.097375,1.2347,-0.37736,0.017246,0.47529,0.44505,-0.046018,-0.9674,-0.61708,-0.043939,-0.68885,0.25244,-0.9231,0.1952,-0.42261,-0.30047,1.7791,-0.72659,0.35255,-0.1752,0.45595,-0.59103,1.1144,0.6378,0.16157,-0.38586,-0.091272,-0.51689,0.07565,-0.45721,0.40336,0.16455,0.82727,-0.44573,-0.54891,-0.40116,0.25963,0.49536,-0.49204,1.4515,-0.41044,-0.336,-0.58827,0.24678,0.10693,-0.28017,-0.24165,0.32587,0.984,-0.33671,-0.61119,-0.8299,-0.62172,-0.3237,-1.7893,0.67946,0.22316,0.58718,1.2264,-1.2855,-0.12363,0.022847,0.067161,-0.45556,-0.26273,0.17959,0.052696,-0.76541,0.74762,-0.39232,-0.42798,-1.2083,0.0069328,0.06624,-0.053426,-0.46957,-0.15748,-0.86167,0.85828,-1.0089,-0.1788,-0.7729,-0.070194,0.37821,0.18408,0.35862,0.94663,-0.12101,0.54173,-0.41539,-0.96574,-0.35638,0.043462,-1.0588,-0.23494,-0.76865,0.57958,0.44951,-0.4806
78,0.032946,-0.36733,0.61081,-0.25002,0.14853,0.21995,-0.31105,1.039,-0.67828,-0.016417,-0.30962,0.55863,0.61086,0.15008,-0.34726,-0.41972,-0.24638,0.4439,0.16125,-1.3538,0.0037935,-0.74124,1.1052,0.20885,-0.074658,0.28274,0.26127,0.35792,-0.33053,0.29406,-0.32004,-0.99456,0.14634,0.13478,-0.27687,0.1662,0.19938,0.82858,-0.45245,0.24374,-0.1239,1.0571,0.517,-0.18783,-0.27018,-0.051846,-0.38533,-0.20975,-0.14442,0.17081,-0.72221,-0.27156,0.42829,0.13895,-0.81836,-0.33535,-1.1625,-0.6795,0.62416,-0.14878,-1.3586,-0.47827,-1.166,-1.161,-0.471,0.043073,-0.83516,0.099818,-0.27634,0.25244,0.081781,-1.0069,-0.31081,-1.2599,0.15577,-0.35876,0.38349,-0.32498,-1.0463,0.009082,-0.068424,-0.14958,0.42719,-0.63536,0.22833,0.66539,0.33003,0.035986,-0.56424,-0.24739,0.57141,-0.82608,-1.3522,-0.1419,-0.39449,0.68132,0.1983,0.10631,0.48783,0.26231
79,0.66248,0.0465,0.65824,-0.83239,0.48056,0.16532,0.49798,0.91432,-0.59839,-0.73442,0.34925,-1.0748,-0.30741,0.23528,-0.13811,0.26147,0.91223,0.4808,-0.98355,0.094881,0.34377,0.89543,0.080254,1.2519,-0.070073,0.428,1.097,-0.20908,0.71924,0.32205,-0.25515,1.0279,-0.30288,0.29141,0.59946,-0.14588,-0.21653,0.12999,-0.10332,-0.033253,-0.31617,-0.1181,-0.69212,0.12883,-0.14499,-0.46295,0.16782,0.11226,-0.078737,-1.0705,-0.3456,0.74443,-0.19443,-0.39079,-0.095691,-2.1465,0.14057,0.092974,0.99492,0.18504,0.17809,-0.3496,0.39649,-0.042782,0.66287,-0.21653,-0.32607,0.79601,0.55549,0.97721,0.22742,0.67935,-0.35781,0.30683,0.13565,-0.19302,0.9361,-0.16826,-0.74078,-0.0099871,0.18888,-0.68267,0.14826,0.54765,-0.015156,-0.11059,-0.40357,-0.2062,0.62521,0.32213,-0.16744,-0.13671,0.55605,0.095844,-0.51273,0.095166,-0.34666,0.03209,0.72381,0.36807
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
